,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
33,TSLA,2020-02-20 00:00:00+00:00,899.41,912.0,859.94,911.95,17634893,899.41,912.0,859.94,911.95,17634893,0.0,1.0,809.25,685.4799999999998,64.50237655945811,134.5767715469503,74.64492394323926,954.6335430939005,416.32645690609917
34,TSLA,2020-02-21 00:00:00+00:00,901.0,913.06,880.45,906.98,14339446,901.0,913.06,880.45,906.98,14339446,0.0,1.0,810.4116666666667,699.4446153846153,66.13594481800081,137.45942386699505,74.74180303440819,974.3634631186054,424.5257676506252
35,TSLA,2020-02-24 00:00:00+00:00,833.79,863.5,822.2,839.0,15192163,833.79,863.5,822.2,839.0,15192163,0.0,1.0,818.6691666666666,711.5711538461538,61.87204501055247,134.7385145332078,63.66776094574898,981.0481829125695,442.09412477973825
36,TSLA,2020-02-25 00:00:00+00:00,799.91,856.6,787.0,849.0,17290481,799.91,856.6,787.0,849.0,17290481,0.0,1.0,822.915,722.5873076923076,58.29849732976863,129.50274806528856,58.927979268213114,981.5928038228847,463.5818115617305
37,TSLA,2020-02-26 00:00:00+00:00,778.8,813.31,776.11,782.5,14153843,778.8,813.31,776.11,782.5,14153843,0.0,1.0,825.4758333333333,732.9065384615383,55.310304392306925,122.4229120693448,56.12435605602592,977.7523626002279,488.06071432284864
38,TSLA,2020-02-27 00:00:00+00:00,679.0,739.77,669.0,730.0,24277160,679.0,739.77,669.0,730.0,24277160,0.0,1.0,817.7858333333332,737.9757692307691,68.39715284589113,117.03591018736381,45.180383351777344,972.0475896054967,503.90394885604144
39,TSLA,2020-02-28 00:00:00+00:00,667.99,690.52,611.52,629.7,24564171,667.99,690.52,611.52,629.7,24564171,0.0,1.0,808.92,741.7615384615383,80.38055226121635,112.8887257680701,44.157399955787284,967.5389899976785,515.9840869253981
40,TSLA,2020-03-02 00:00:00+00:00,743.62,743.69,686.67,711.26,20194991,743.62,743.69,686.67,711.26,20194991,0.0,1.0,806.9474999999999,748.3546153846152,81.77336142434352,107.46511311977589,52.169005347842436,963.2848416241669,533.4243891450634
41,TSLA,2020-03-03 00:00:00+00:00,745.51,806.98,716.1106,805.0,25784003,745.51,806.98,716.1106,805.0,25784003,0.0,1.0,802.0733333333333,755.3042307692305,83.68582896582264,100.75438933061275,52.352973273441684,956.813009430456,553.795452108005
42,TSLA,2020-03-04 00:00:00+00:00,749.5,766.52,724.7345,763.9603,15048977,749.5,766.52,724.7345,763.9603,15048977,0.0,1.0,797.8624999999998,762.6688461538458,85.05800396574278,92.40965730168826,52.76600475538988,947.4881607572223,577.8495315504694
43,TSLA,2020-03-05 00:00:00+00:00,724.54,745.75,718.07,723.77,10852657,724.54,745.75,718.07,723.77,10852657,0.0,1.0,786.7075,768.7319230769227,85.17452469381992,83.82391148207012,49.85455966305871,936.379746041063,601.0841001127825
44,TSLA,2020-03-06 00:00:00+00:00,703.48,707.0,684.27,690.0035,12662918,703.48,707.0,684.27,690.0035,12662918,0.0,1.0,768.8791666666666,773.4430769230765,77.35899882523293,75.9196728006248,47.47436735683861,925.2824225243262,621.6037313218269
45,TSLA,2020-03-09 00:00:00+00:00,608.0,662.998,605.0,605.39,17073740,608.0,662.998,605.0,605.39,17073740,0.0,1.0,744.5949999999999,772.1811538461534,78.39046817056251,78.44320056330865,38.49995348492901,929.0675549727707,615.2947527195361
46,TSLA,2020-03-10 00:00:00+00:00,645.33,668.0,608.0,659.43,15594443,645.33,668.0,608.0,659.43,15594443,0.0,1.0,723.2891666666666,771.979615384615,65.74017333527112,78.77417833177466,43.034066969015406,929.5279720481644,614.4312587210657
47,TSLA,2020-03-11 00:00:00+00:00,634.23,653.58,613.0,640.2,13413587,634.23,653.58,613.0,640.2,13413587,0.0,1.0,706.6591666666667,766.3730769230765,60.258452814572316,83.24125038797727,42.041533494857106,932.8555776990311,599.8905761471219
48,TSLA,2020-03-12 00:00:00+00:00,560.55,594.5,546.25,580.89,18909052,560.55,594.5,546.25,580.89,18909052,0.0,1.0,686.7125,753.8149999999995,65.93359539925542,88.75249000450681,36.09115167897093,931.3199800090131,576.3100199909859
49,TSLA,2020-03-13 00:00:00+00:00,546.62,607.57,502.0,595.0,22640254,546.62,607.57,502.0,595.0,22640254,0.0,1.0,667.3641666666666,746.5811538461533,70.37118075647587,97.59691697290168,35.080235905828204,941.7749877919566,551.3873199003499
50,TSLA,2020-03-16 00:00:00+00:00,445.07,494.8699,442.17,469.4997,20489464,445.07,494.8699,442.17,469.4997,20489464,0.0,1.0,647.87,734.8930769230764,94.96035890642136,114.10177603417891,28.75661901964584,963.0966289914342,506.68952485471857
51,TSLA,2020-03-17 00:00:00+00:00,430.2,471.85,396.0,440.01,23994580,430.2,471.85,396.0,440.01,23994580,0.0,1.0,628.0541666666668,722.6673076923072,113.40016630245408,128.72581977389626,27.96177216116486,980.1189472400997,465.21566814451467
52,TSLA,2020-03-18 00:00:00+00:00,361.22,404.86,350.51,389.0,23625005,361.22,404.86,350.51,389.0,23625005,0.0,1.0,596.1875000000001,706.8957692307688,130.4240539112183,146.43388982535666,24.569169353795402,999.7635488814822,414.0279895800555
53,TSLA,2020-03-19 00:00:00+00:00,427.64,452.0,358.46,374.6965,30195460,427.64,452.0,358.46,374.6965,30195460,0.0,1.0,569.6983333333335,693.559615384615,129.61681693874974,155.5477531173184,32.998846967036414,1004.6551216192518,382.4641091499782
54,TSLA,2020-03-20 00:00:00+00:00,427.53,477.0,425.79,438.2,28285502,427.53,477.0,425.79,438.2,28285502,0.0,1.0,542.8675000000002,680.4919230769226,122.12146852621791,163.18986426905906,32.99227110360647,1006.8716516150407,354.1121945388045
55,TSLA,2020-03-23 00:00:00+00:00,434.29,441.9999,410.5,433.6,16454549,434.29,441.9999,410.5,433.6,16454549,0.0,1.0,518.6800000000002,666.2723076923072,111.11580290195222,168.03300900258145,33.86449382491054,1002.33832569747,330.2062896871443
56,TSLA,2020-03-24 00:00:00+00:00,505.0,513.69,474.0,477.3,22895170,505.0,513.69,474.0,477.3,22895170,0.0,1.0,502.14000000000016,654.9249999999995,94.66072498425892,168.59977979226448,42.32181642524421,992.1245595845285,317.72544041547053
57,TSLA,2020-03-25 00:00:00+00:00,539.25,557.0,511.11,545.25,21222745,539.25,557.0,511.11,545.25,21222745,0.0,1.0,496.4108333333335,642.6499999999995,89.61742611165998,164.76749769296148,45.92867916550987,972.1849953859225,313.11500461407655
58,TSLA,2020-03-26 00:00:00+00:00,528.16,560.0,512.25,547.39,17422082,528.16,560.0,512.25,547.39,17422082,0.0,1.0,486.6466666666668,627.6784615384611,77.47793683991428,156.26769257123667,44.94853659775726,940.2138466809345,315.14307639598775
59,TSLA,2020-03-27 00:00:00+00:00,514.36,525.8,494.03,505.0,14377408,514.36,525.8,494.03,505.0,14377408,0.0,1.0,476.6575000000001,612.8688461538457,63.116720753191984,147.48429012818775,43.69883205534213,907.8374264102212,317.90026589747015
60,TSLA,2020-03-30 00:00:00+00:00,502.13,516.6471,491.23,510.26,11998067,502.13,516.6471,491.23,510.26,11998067,0.0,1.0,471.78916666666674,597.5276923076918,58.11228433086734,136.6623283954346,42.56924478120338,870.852349098561,324.20303551682264
61,TSLA,2020-03-31 00:00:00+00:00,524.0,542.96,497.0,501.25,17771485,524.0,542.96,497.0,501.25,17771485,0.0,1.0,469.90416666666675,585.6126923076918,55.78456310719535,128.50059855293128,45.29259255693688,842.6138894135543,328.6114952018292
62,TSLA,2020-04-01 00:00:00+00:00,481.56,513.9548,475.1,504.0,13353180,481.56,513.9548,475.1,504.0,13353180,0.0,1.0,472.94500000000016,573.368461538461,55.30021773753006,122.28095052598556,41.208832955475486,817.9303625904322,328.8065604864899
63,TSLA,2020-04-02 00:00:00+00:00,454.47,494.2599,446.4,481.03,19858427,454.47,494.2599,446.4,481.03,19858427,0.0,1.0,474.9675000000002,560.8942307692303,54.02386629579104,116.91103137593426,38.80377639345872,794.7162935210988,327.0721680173617
