,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
49,NVDA,2020-02-12 00:00:00+00:00,272.54,272.8,268.4474,270.01,9366118,272.3674790315,272.6273144485,268.2774696946,269.8390805507,9366118,0.0,1.0,251.7742730257833,248.89715312183077,10.86441899192647,8.332387839504557,71.91992414907497,265.5619288008399,232.23237744282164
50,NVDA,2020-02-13 00:00:00+00:00,270.78,273.48,269.11,270.21,13200384,270.6085931318,273.3068840006,268.9396502611,270.0389539484,13200384,0.0,1.0,253.67390310965826,250.0829404908154,12.038304967028246,9.137589800786186,69.73401307672862,268.35812009238776,231.807760889243
51,NVDA,2020-02-14 00:00:00+00:00,289.79,294.97,286.0,287.26,26048093,289.6065595822,294.78328058240004,285.818958696,287.0781611014,26048093,0.0,1.0,257.35906887955827,251.98212214078464,15.531803307217942,11.761977579939128,77.63936938351826,275.5060773006629,228.45816698090638
52,NVDA,2020-02-18 00:00:00+00:00,296.57,297.31,284.86,285.6435,15547025,296.3822677639,297.1217993353,284.6796803292,285.46268436459997,15547025,0.0,1.0,261.5863912406916,254.04043376506922,18.647382867373103,14.473040269321721,79.67811422541769,282.9865143037127,225.09435322642577
53,NVDA,2020-02-19 00:00:00+00:00,314.7,315.41,301.4856,301.49,17358281,314.5007912644,315.21034182619996,301.2947561323,301.299153347,17358281,0.0,1.0,268.1047624228333,256.7456433284115,22.30907105361503,18.551967703063447,83.90424532729995,293.8495787345384,219.64170792228464
54,NVDA,2020-02-20 00:00:00+00:00,308.7,316.32,296.35,312.765,20251259,308.5045893338,316.1197657857,296.1624070264,312.5670161418,20251259,0.0,1.0,273.7986558395166,258.92580085090384,23.233656422029238,21.10501246358505,78.11463298057892,301.1358257780739,216.71577592373373
55,NVDA,2020-02-21 00:00:00+00:00,294.07,305.2,290.66,304.19,19232331,293.8838502928,305.0068048742,290.4760088622,303.9974442159,19232331,0.0,1.0,277.70784637599996,260.72427705819234,22.234859867391606,22.031079433572827,66.13193671969209,304.78643592533797,216.6621181910467
56,NVDA,2020-02-24 00:00:00+00:00,273.28,281.8723,268.0,270.19,21422873,273.1070106029,281.6938715778,267.8303529039,270.0189666086,21422873,0.0,1.0,279.5833250909833,261.7893716447231,20.631993851136123,21.930490943569204,53.55870150606357,305.65035353186147,217.92838975758468
57,NVDA,2020-02-25 00:00:00+00:00,262.05,278.79,257.96,276.3035,26387442,261.88411932270003,278.6135227093,257.7967083399,276.1285966925,26387442,0.0,1.0,280.23333003639164,262.2936676019731,19.86419840126605,21.76935158737186,48.225118565337304,305.8323707767168,218.75496442722937
58,NVDA,2020-02-26 00:00:00+00:00,267.65,275.45,262.0,262.06,18741536,267.480574458,275.2756369679,261.83415097330004,261.89411299259996,18741536,0.0,1.0,281.5708161892666,262.99975881650386,18.22093537869024,21.622276058081635,50.85342055950375,306.24431093266713,219.75520670034058
59,NVDA,2020-02-27 00:00:00+00:00,252.6,267.0,248.89,254.9,22660373,252.6,267.0,248.89,254.9,22660373,0.16,1.0,280.72052144326665,263.1850260812846,19.37770216619723,21.507008081592957,44.399474444767286,306.19904224447055,220.1710099180987
60,NVDA,2020-02-28 00:00:00+00:00,270.07,272.46,241.79,242.455,28366882,270.07,272.46,241.79,242.455,28366882,0.0,1.0,280.91631956533337,263.9611139481577,19.245825394329028,21.371771618057142,52.08745530260829,306.704657184272,221.2175707120434
61,NVDA,2020-03-02 00:00:00+00:00,276.43,277.59,261.0,276.9,22268639,276.43,277.59,261.0,276.9,22268639,0.0,1.0,281.254862979375,264.8738086905115,19.11707660051631,21.378321968462796,54.55124848010146,307.6304526274371,222.1171647535859
62,NVDA,2020-03-03 00:00:00+00:00,265.89,281.07,262.4601,278.6665,16319828,265.89,281.07,262.4601,278.6665,16319828,0.0,1.0,280.86164688505835,265.4725993341154,19.402364713414137,21.171447993854944,49.9656625126412,307.81549532182527,223.1297033464055
63,NVDA,2020-03-04 00:00:00+00:00,284.51,284.89,267.2,270.2,14935184,284.51,284.89,267.2,270.2,14935184,0.0,1.0,280.43693358654167,267.1826781562269,19.248711236517416,20.8285683684938,56.864127730499774,308.8398148932145,225.52554141923932
64,NVDA,2020-03-05 00:00:00+00:00,273.29,283.2,271.5,276.5,13508187,273.29,283.2,271.5,276.5,13508187,0.0,1.0,278.51257793955,268.1625615360231,18.654828691800486,20.47719047367341,52.194256507872694,309.1169424833699,227.20818058867627
65,NVDA,2020-03-06 00:00:00+00:00,266.04,268.39,258.0,265.36,12885307,266.04,268.39,258.0,265.36,12885307,0.0,1.0,274.47417866751664,268.9570011382,15.053657503935034,19.952084738955314,49.37273391622893,308.8611706161106,229.05283166028937
66,NVDA,2020-03-09 00:00:00+00:00,245.44,259.4,238.18,239.9,15353960,245.44,259.4,238.18,239.9,15353960,0.0,1.0,269.2187962230333,268.94875500626534,12.955254433596894,19.962142634469302,42.36494017254826,308.87304027520395,229.02446973732674
67,NVDA,2020-03-10 00:00:00+00:00,261.08,261.08,245.99,256.54,14516218,261.08,261.08,245.99,256.54,14516218,0.0,1.0,266.48514203196663,269.9025881955462,10.507250832773714,18.90313783249085,48.358034458118134,307.70886386052786,232.0963125305645
68,NVDA,2020-03-11 00:00:00+00:00,246.47,256.6,242.57,255.455,12551693,246.47,256.6,242.57,255.455,12551693,0.0,1.0,264.2653911483916,270.1445932596385,11.724313354806215,18.544238985514983,43.77848034986931,307.2330712306685,233.05611528860854
69,NVDA,2020-03-12 00:00:00+00:00,216.31,236.11900000000003,215.8,225.46,20413535,216.31,236.11900000000003,215.8,225.46,20413535,0.0,1.0,260.4675478714999,268.96522541906154,18.173458374223532,20.90198382495725,36.164629296341836,310.76919306897605,227.16125776914703
70,NVDA,2020-03-13 00:00:00+00:00,240.84,241.02,219.61,230.5,15870943,240.84,241.02,219.61,230.5,15870943,0.0,1.0,258.24749999999995,268.5897921104808,18.85334603772458,21.328339636499482,44.60337492311806,311.2464713834798,225.93311283748184
71,NVDA,2020-03-16 00:00:00+00:00,196.4,226.1,194.0,212.41,18174303,196.4,226.1,194.0,212.41,18174303,0.0,1.0,253.56416666666664,266.37117441902694,26.006906236030837,25.4915066133915,35.458160407870096,317.35418764580993,215.38816119224396
72,NVDA,2020-03-17 00:00:00+00:00,217.27,220.86,191.0,200.91,20840799,217.27,220.86,191.0,200.91,20840799,0.0,1.0,249.1641666666666,265.05729977966155,27.39020211626229,27.120655281225474,41.52205142352505,319.2986103421125,210.81598921721059
73,NVDA,2020-03-18 00:00:00+00:00,202.82,209.94,180.6807,200.095,21727385,202.82,209.94,180.6807,200.095,21727385,0.0,1.0,243.02999999999997,262.7502406661231,28.928241941365588,29.744421354915808,38.80365515485676,322.2390833759547,203.2613979562915
74,NVDA,2020-03-19 00:00:00+00:00,212.97,216.73,193.39,201.96,19137847,212.97,216.73,193.39,201.96,19137847,0.0,1.0,238.61999999999998,260.64445518400004,29.15931443264431,31.277047208149288,41.69134069224474,323.19854960029863,198.09036076770147
75,NVDA,2020-03-20 00:00:00+00:00,205.75,230.32,205.13,219.0,20115854,205.75,230.32,205.13,219.0,20115854,0.0,1.0,232.05666666666662,258.08224445201927,26.646743731930016,32.961569109268495,40.2368717179221,324.0053826705563,192.15910623348228
76,NVDA,2020-03-23 00:00:00+00:00,212.69,216.48,198.52,205.71,16096866,212.69,216.48,198.52,205.71,16096866,0.0,1.0,227.00666666666663,255.8546062546423,23.701531340375187,34.02125848840561,42.319883310753106,323.8971232314535,187.8120892778311
77,NVDA,2020-03-24 00:00:00+00:00,249.18,252.66,228.05,229.0,27541095,249.18,252.66,228.05,229.0,27541095,0.0,1.0,225.6016666666666,254.29973857840383,21.5823070775086,33.33385593827737,51.82722505425261,320.96745045495857,187.6320267018491
78,NVDA,2020-03-25 00:00:00+00:00,245.62,261.82,243.66,253.8,19835767,245.62,261.82,243.66,253.8,19835767,0.0,1.0,225.6166666666666,252.34734366440767,21.59740570840239,32.23906909238036,50.94496810597887,316.8254818491684,187.86920547964695
79,NVDA,2020-03-26 00:00:00+00:00,257.24,262.22,250.0,253.94,17439692,257.24,262.22,250.0,253.94,17439692,0.0,1.0,225.29666666666662,250.14500553885384,21.045590483231347,29.677411485730424,53.71459948246335,309.49982851031467,190.790182567393
80,NVDA,2020-03-27 00:00:00+00:00,252.73,263.1177,248.68,250.0,15970744,252.73,263.1177,248.68,250.0,15970744,0.0,1.0,225.8183333333333,247.99982902601536,21.6859773852025,27.20287753082517,52.476213588631076,302.4055840876657,193.594073964365
81,NVDA,2020-03-30 00:00:00+00:00,265.59,265.96,253.59,255.36,15056253,265.59,265.96,253.59,255.36,15056253,0.0,1.0,229.92499999999998,246.91160401475383,24.23764596280301,25.824944747787217,55.61829036269774,298.56149351032826,195.2617145191794
82,NVDA,2020-03-31 00:00:00+00:00,263.6,275.3999,257.75,267.2,23749014,263.6,275.3999,257.75,267.2,23749014,0.0,1.0,231.82166666666663,246.54594976079613,25.99615105543452,25.504526057960206,55.01216661756214,297.5550018767166,195.53689764487572
83,NVDA,2020-04-01 00:00:00+00:00,243.07,261.53,241.28,255.65,16422828,243.07,261.53,241.28,255.65,16422828,0.0,1.0,235.7108333333333,245.82232978684613,23.59530325310655,25.318159289114963,49.07078772555246,296.45864836507604,195.1860112086162
84,NVDA,2020-04-02 00:00:00+00:00,255.47,256.0,242.31,244.24,16894113,255.47,256.0,242.31,244.24,16894113,0.0,1.0,238.89416666666662,245.36038461538462,23.457657582171855,25.014939133368934,52.41372069014243,295.3902628821225,195.33050634864674
85,NVDA,2020-04-03 00:00:00+00:00,243.91,255.63,238.39,253.96,16580346,243.91,255.63,238.39,253.96,16580346,0.0,1.0,242.31833333333327,245.02615384615382,20.529342119970348,24.97235801071623,49.17323350401001,294.97086986758626,195.08143782472135
86,NVDA,2020-04-06 00:00:00+00:00,268.4,269.88,252.93,255.24,18197062,268.4,269.88,252.93,255.24,18197062,0.0,1.0,246.93749999999997,244.96192307692306,19.53756527354887,24.90743005919809,55.4562440285815,294.77678319531924,195.14706295852687
87,NVDA,2020-04-07 00:00:00+00:00,259.03,278.25,257.3,277.3,19613047,259.03,278.25,257.3,277.3,19613047,0.0,1.0,251.37749999999997,244.29269230769225,14.808278474003583,24.25327038693002,52.768513908294906,292.7992330815523,195.7861515338322
88,NVDA,2020-04-08 00:00:00+00:00,266.95,267.95,260.6,263.41,13561113,266.95,267.95,260.6,263.41,13561113,0.0,1.0,255.89916666666662,244.33346153846148,9.108291385858202,24.29188736056669,54.76418030475782,292.91723625959486,195.7496868173281
89,NVDA,2020-04-09 00:00:00+00:00,262.95,272.92,260.42,272.0,13156195,262.95,272.92,260.42,272.0,13156195,0.0,1.0,257.0466666666666,243.50423076923067,9.05205484791706,23.209427252403565,53.533898230257414,289.9230852740378,197.08537626442353
