,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,sma12,sma26,smstd12,smstd26,rsi14,uprBol,lwrBol
81,AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,198.0607517755,200.7552544533,196.5210359596,200.4196753652,46534923,0.0,1.0,200.55538749637503,195.63463644531146,2.9795822363640525,6.1344067804735944,57.01611890411231,207.90345000625865,183.36582288436426
82,AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,207.7826753564,212.510392509,206.50944881639998,207.15099707299998,64827328,0.0,1.0,201.51359739246672,196.4614365061961,3.3115403631695672,6.27112619149051,70.9321385713578,209.0036888891771,183.91918412321508
83,AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,206.43048903099998,209.88497964349997,205.4237517668,207.11151718029998,31996324,0.0,1.0,202.32951517523338,197.31025419955762,3.2059517649757527,6.057754702811,67.65151821759515,209.4257636051796,185.19474479393563
84,AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,208.99668205740002,209.08551181599998,207.49644613430002,208.1478643641,20892378,0.0,1.0,203.35763738134173,198.19399641339606,3.200479899327669,6.02060678211812,70.44520866541794,210.2352099776323,186.15278284915982
85,AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,205.76920082799998,206.1245198624,200.853954185,201.63368206619998,32443113,0.0,1.0,203.79767368555838,198.944114374973,3.132460760726044,5.680397400893592,63.067993011882265,210.3049091767602,187.5833195731858
86,AAPL,2019-05-07 00:00:00+00:00,202.86,207.4175,200.825,205.88,38763698,200.2222759016,204.7205161778,198.2137363598,203.2030078016,38763698,0.0,1.0,203.7154239090667,199.43419650472683,3.218383086757866,5.17934039616834,52.82841920189131,209.7928772970635,189.07551571239014
87,AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,200.2617557943,202.6700292499,199.1267088788,199.2747584765,26339504,0.0,1.0,203.5813567733917,199.87682684034993,3.333664439052676,4.699574229411069,52.887049423130186,209.27597529917207,190.4776783815278
88,AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,198.1101016414,199.05761906650002,194.1028925309,197.7942624997,34908607,0.0,1.0,203.02534828433338,200.13116845687688,3.655995810989106,4.397142335473995,49.291275760370006,208.92545312782488,191.33688378592888
89,AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.419,41208712,195.3761190709,197.0308412478,191.0064635019,195.612932604,41208712,0.77,1.0,202.26782784287505,200.22986818866153,4.227372842494301,4.252661000358823,45.09574832235645,208.73519018937918,191.72454618794387
90,AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,184.02095970099998,187.7465617281,181.1772156005,185.9927543909,57430623,0.0,1.0,200.71867370039172,199.87892413360382,6.746106692610956,5.1437980095447475,32.661183300865005,210.16652015269332,189.5913281145143
